season,holiday,workingday,weather,temp,atemp,humidity,windspeed,year,month,day,hour,dayofweek,is_weekend,temp_bin,humidity_bin,count
3,0,1,3,28.7,33.335,89,12.998,2012,7,9,2,0,0,2,2,5
3,0,0,2,30.34,34.85,70,0.0,2012,9,2,11,6,1,3,1,489
3,0,1,2,28.7,32.575,54,12.998,2012,9,14,13,4,0,2,1,408
3,0,1,1,28.7,33.335,74,8.9981,2012,7,10,2,1,0,2,2,16
4,0,1,2,18.86,22.725,88,0.0,2011,10,18,5,1,0,1,2,21
4,0,1,1,20.5,24.24,72,22.0028,2011,12,16,0,4,0,2,2,72
1,0,0,2,18.86,22.725,72,19.9995,2011,1,1,13,5,1,1,2,94
4,0,1,2,18.86,22.725,67,12.998,2011,11,14,8,0,0,1,1,452
1,0,1,3,12.3,14.395,93,16.9979,2011,3,16,0,2,0,1,2,8
3,0,0,1,30.34,34.85,66,15.0013,2011,7,10,22,6,1,3,1,143
1,0,0,1,12.3,14.395,39,15.0013,2012,3,10,21,5,1,1,0,110
1,0,0,2,13.12,15.91,45,12.998,2012,2,19,14,6,1,1,1,237
3,0,0,1,24.6,29.545,73,6.0032,2011,7,16,4,5,1,2,2,16
2,0,1,1,19.68,23.485,63,6.0032,2012,4,19,10,3,0,1,1,189
2,0,0,2,22.96,26.515,43,8.9981,2012,4,14,21,5,1,2,1,220
3,0,1,2,24.6,27.275,88,12.998,2012,9,18,20,1,0,2,2,290
2,0,1,3,13.94,16.665,87,11.0014,2011,4,8,7,4,0,1,2,113
4,0,0,1,17.22,21.21,82,11.0014,2012,12,8,15,5,1,1,2,541
3,0,1,1,32.8,37.88,55,23.9994,2011,7,11,10,0,0,3,1,117
4,0,1,1,20.5,24.24,72,12.998,2012,10,17,19,2,0,2,2,516
4,0,1,2,25.42,28.79,83,12.998,2012,10,3,9,2,0,2,2,362
2,0,0,1,22.96,26.515,88,0.0,2012,5,5,7,5,1,2,2,87
3,0,1,2,25.42,25.76,100,11.0014,2011,9,9,1,4,0,2,2,8
3,0,1,1,26.24,28.03,94,7.0015,2011,7,7,3,3,0,2,2,4
1,0,1,1,8.2,8.335,44,30.0026,2011,2,2,23,2,0,0,1,32
3,0,0,1,32.8,38.635,59,7.0015,2012,7,8,3,6,1,3,1,35
2,0,1,2,22.14,25.76,73,22.0028,2011,4,5,2,1,0,2,2,5
3,0,1,2,26.24,28.03,94,15.0013,2011,9,8,11,3,0,2,2,98
4,0,1,1,11.48,13.635,52,16.9979,2012,12,13,9,3,0,1,1,325
2,0,1,1,12.3,14.395,49,19.0012,2011,4,5,23,1,0,1,1,26
1,0,1,1,8.2,11.365,69,7.0015,2011,3,8,5,1,0,0,1,10
2,0,1,1,26.24,31.06,57,11.0014,2012,6,8,23,4,0,2,1,215
3,0,1,1,29.52,33.335,54,16.9979,2011,9,1,17,3,0,2,1,628
4,0,1,1,17.22,21.21,62,12.998,2011,10,6,7,3,0,1,1,302
2,0,0,1,20.5,24.24,39,7.0015,2011,4,17,22,6,1,2,0,70
3,0,1,2,28.7,33.335,74,12.998,2011,8,4,20,3,0,2,2,286
4,1,0,1,16.4,20.455,76,8.9981,2012,11,12,2,0,0,1,2,20
1,0,1,2,11.48,13.635,45,11.0014,2011,2,4,14,4,0,1,1,91
3,0,0,1,28.7,33.335,89,12.998,2011,8,7,5,6,1,2,2,5
3,0,1,1,24.6,28.03,81,7.0015,2011,9,13,8,1,0,2,2,425
3,0,0,2,26.24,31.06,36,19.0012,2012,9,15,18,5,1,2,0,614
4,0,1,1,10.66,15.15,75,0.0,2011,12,14,4,2,0,1,2,4
2,0,1,2,27.06,29.545,89,19.0012,2012,6,12,16,1,0,2,2,239
1,1,0,1,5.74,8.335,43,7.0015,2012,1,16,1,0,0,0,1,20
4,0,1,1,17.22,21.21,82,7.0015,2012,12,4,1,1,0,1,2,25
3,0,1,2,36.08,40.15,39,16.9979,2012,7,5,19,3,0,3,0,503
1,0,1,1,15.58,19.695,37,23.9994,2011,2,14,0,0,0,1,0,11
4,0,1,1,12.3,16.665,75,0.0,2011,12,9,21,4,0,1,2,140
4,1,0,1,13.94,17.425,76,7.0015,2012,10,8,6,0,0,1,2,59
3,0,1,1,32.8,37.12,49,7.0015,2011,8,9,19,1,0,3,1,371
3,0,1,1,36.9,40.91,35,19.9995,2012,7,5,11,3,0,3,0,244
4,0,1,1,24.6,31.06,53,8.9981,2012,12,3,16,0,0,2,1,442
4,0,0,1,16.4,20.455,82,12.998,2012,10,14,5,6,1,1,2,11
4,0,1,1,16.4,20.455,40,15.0013,2011,12,1,14,3,0,1,0,150
4,0,1,2,23.78,27.275,94,23.9994,2011,10,19,23,2,0,2,2,69
1,0,1,1,13.12,14.395,36,27.9993,2011,3,7,14,0,0,1,0,77
4,0,1,2,12.3,14.395,56,15.0013,2012,11,5,3,0,0,1,1,4
4,0,1,1,18.86,22.725,63,15.0013,2012,10,15,23,0,0,1,1,81
2,0,1,1,25.42,31.06,43,6.0032,2012,6,6,11,2,0,2,1,226
1,0,1,1,19.68,23.485,41,22.0028,2012,3,1,19,3,0,1,1,328
1,0,1,1,13.94,17.425,23,7.0015,2012,2,13,14,0,0,1,0,135
4,0,1,2,16.4,20.455,58,19.9995,2011,12,15,10,3,0,1,1,109
1,0,1,1,16.4,20.455,65,12.998,2011,3,16,23,2,0,1,1,27
4,0,1,1,17.22,21.21,67,6.0032,2012,10,16,7,1,0,1,1,525
2,0,1,1,22.96,26.515,52,16.9979,2012,5,17,10,3,0,2,1,205
2,0,1,1,18.04,21.97,33,22.0028,2012,4,6,13,4,0,1,0,411
3,0,1,2,29.52,32.575,45,8.9981,2012,7,13,23,4,0,2,1,212
2,0,1,1,20.5,24.24,82,15.0013,2012,5,2,22,2,0,2,2,173
4,0,1,1,12.3,16.665,81,0.0,2011,11,2,5,2,0,1,2,27
1,0,1,1,4.92,4.545,42,27.9993,2011,3,3,7,3,0,0,1,111
2,0,1,1,25.42,31.06,53,6.0032,2011,5,11,14,2,0,2,1,177
1,0,1,1,12.3,13.635,52,27.9993,2012,1,18,8,2,0,1,1,489
1,0,1,1,18.86,22.725,82,19.0012,2012,3,13,8,1,0,1,2,593
1,0,0,3,14.76,18.94,93,0.0,2012,3,3,8,5,1,1,2,48
2,0,1,3,28.7,32.575,70,16.9979,2012,6,1,17,4,0,2,1,227
3,0,1,1,28.7,33.335,79,7.0015,2011,8,8,0,0,0,2,2,30
1,0,1,1,18.04,21.97,77,7.0015,2012,3,15,4,3,0,1,2,14
1,0,0,1,18.86,22.725,88,12.998,2012,3,18,0,6,1,1,2,107
2,0,1,1,18.04,21.97,72,19.9995,2012,5,10,7,3,0,1,2,401
4,0,1,1,12.3,15.15,70,11.0014,2012,11,2,6,4,0,1,1,122
2,0,1,1,25.42,29.545,78,7.0015,2012,5,15,10,1,0,2,2,171
4,0,0,1,14.76,17.425,50,11.0014,2012,11,3,19,5,1,1,1,239
3,0,0,1,25.42,31.06,50,11.0014,2012,9,16,18,6,1,2,1,481
1,0,1,1,28.7,31.82,37,22.0028,2011,3,18,17,4,0,2,0,332
2,0,0,1,26.24,29.545,78,15.0013,2011,6,5,22,6,1,2,2,130
3,0,1,1,32.8,38.635,59,8.9981,2011,7,5,19,1,0,3,1,368
3,0,1,2,26.24,29.545,78,8.9981,2012,8,1,4,2,0,2,2,4
4,0,1,1,13.94,18.18,87,0.0,2011,11,7,0,0,0,1,2,15
1,0,1,1,16.4,20.455,66,12.998,2011,3,18,7,4,0,1,1,123
2,0,1,1,22.14,25.76,28,16.9979,2012,4,13,15,4,0,2,0,352
4,0,1,1,10.66,15.15,70,0.0,2011,12,12,22,0,0,1,1,71
4,0,1,3,25.42,28.79,83,16.9979,2011,10,13,18,3,0,2,2,268
1,0,1,3,18.04,21.97,0,23.9994,2011,3,10,18,3,0,1,0,82
1,0,1,1,13.94,16.665,53,11.0014,2012,3,2,0,4,0,1,1,46
1,0,1,1,6.56,7.575,47,16.9979,2011,1,13,19,3,0,0,1,99
1,0,0,3,14.76,16.665,100,19.0012,2011,3,6,16,6,1,1,2,11
3,0,0,2,23.78,27.275,56,8.9981,2011,9,18,14,6,1,2,1,311
2,0,1,2,20.5,24.24,51,7.0015,2011,5,10,8,1,0,2,1,425
3,0,1,3,27.06,29.545,94,8.9981,2012,9,6,9,3,0,2,2,123
2,0,1,2,9.84,11.365,93,16.9979,2011,4,1,4,4,0,0,2,3
1,0,1,1,4.1,3.79,49,22.0028,2011,2,10,8,3,0,0,1,178
3,0,0,1,30.34,34.85,70,26.0027,2012,9,8,10,5,1,3,1,422
2,0,1,1,18.86,22.725,72,8.9981,2011,5,2,1,0,0,1,2,114
2,0,1,1,10.66,13.635,60,8.9981,2011,4,6,1,2,0,1,1,2
2,0,1,1,28.7,31.82,32,19.9995,2011,6,2,8,3,0,2,0,467
3,0,1,1,25.42,29.545,78,12.998,2011,9,2,8,4,0,2,2,456
1,0,1,1,17.22,21.21,38,23.9994,2012,2,14,17,1,0,1,0,523
4,0,1,1,18.04,21.97,41,31.0009,2012,12,18,16,1,0,1,1,363
1,0,0,3,4.92,3.79,50,32.9975,2012,2,11,23,5,1,0,1,20
3,0,1,1,26.24,29.545,78,6.0032,2011,8,5,1,4,0,2,2,19
3,0,1,1,31.16,34.85,55,16.9979,2011,8,5,15,4,0,3,1,210
1,0,1,2,10.66,15.15,60,0.0,2012,2,14,0,1,0,1,1,14
2,0,0,1,29.52,32.575,39,23.9994,2012,4,15,16,6,1,2,0,616
1,0,1,1,9.84,9.85,52,32.9975,2011,2,8,9,1,0,0,1,135
1,0,0,1,22.96,26.515,64,11.0014,2012,3,18,18,6,1,2,1,459
2,0,1,2,17.22,21.21,82,7.0015,2012,4,19,8,3,0,1,2,677
4,0,1,1,26.24,28.79,89,0.0,2012,10,4,2,3,0,2,2,13
1,0,1,2,18.04,21.97,44,19.0012,2012,3,2,14,4,0,1,1,205
4,0,1,1,22.96,26.515,37,26.0027,2012,10,12,13,4,0,2,0,381
1,0,0,2,9.84,12.12,75,11.0014,2012,2,5,7,6,1,0,2,16
1,1,0,1,11.48,12.88,52,22.0028,2012,1,16,21,0,0,1,1,49
1,0,1,1,4.92,7.575,54,8.9981,2011,1,13,7,3,0,0,1,72
1,0,1,1,6.56,9.09,28,8.9981,2011,2,10,18,3,0,0,0,160
3,0,1,1,29.52,34.09,70,15.0013,2011,8,1,0,0,0,2,1,29
3,0,1,1,27.06,31.06,69,0.0,2011,8,17,2,2,0,2,1,6
1,0,1,1,18.86,22.725,77,35.0008,2012,3,9,3,4,0,1,2,7
4,0,1,1,13.12,15.15,31,22.0028,2012,11,8,10,3,0,1,0,161
2,0,1,1,26.24,31.06,57,11.0014,2012,4,17,1,1,0,2,1,11
4,0,1,2,15.58,19.695,76,0.0,2012,12,7,19,4,0,1,2,352
1,0,1,2,9.02,12.12,60,7.0015,2012,1,9,7,0,0,0,1,240
4,0,0,1,20.5,24.24,45,15.0013,2011,10,16,9,6,1,2,1,190
2,0,1,1,25.42,29.545,73,31.0009,2011,5,17,14,1,0,2,2,184
3,0,1,2,27.06,30.305,83,11.0014,2012,7,9,9,0,0,2,2,363
3,0,0,2,34.44,40.15,53,16.9979,2011,8,6,15,5,1,3,1,362
3,0,1,1,28.7,32.575,54,12.998,2011,9,12,18,0,0,2,1,571
3,0,0,2,29.52,33.335,48,6.0032,2012,7,14,0,5,1,2,1,191
3,0,1,1,28.7,31.82,34,8.9981,2012,9,12,13,2,0,2,0,323
2,0,0,2,26.24,30.305,69,7.0015,2011,6,5,11,6,1,2,1,335
4,0,1,1,22.96,26.515,37,11.0014,2011,11,7,14,0,0,2,0,145
1,0,0,2,18.04,21.97,77,19.9995,2011,1,1,15,5,1,1,2,110
4,0,0,1,16.4,20.455,40,22.0028,2012,11,4,16,6,1,1,0,435
2,0,1,2,26.24,31.06,50,19.0012,2011,4,11,22,0,0,2,1,91
2,0,1,2,29.52,35.605,84,11.0014,2011,6,9,2,3,0,2,2,6
4,0,1,1,21.32,25.0,48,12.998,2011,11,9,16,2,0,2,1,281
1,1,0,3,6.56,6.82,86,19.0012,2011,1,17,23,0,0,0,2,4
3,0,0,1,21.32,25.0,77,16.9979,2012,9,9,4,6,1,2,2,28
1,0,0,1,9.84,12.12,60,8.9981,2012,3,11,4,6,1,0,1,22
1,0,0,1,10.66,14.395,60,6.0032,2011,2,6,3,6,1,1,1,13
2,0,1,2,18.04,21.97,47,19.0012,2012,4,10,0,1,0,1,1,26
3,0,0,1,25.42,29.545,73,12.998,2011,9,3,7,5,1,2,2,38
2,0,1,1,22.96,26.515,83,11.0014,2012,6,15,3,4,0,2,2,5
3,0,1,1,27.06,31.06,50,8.9981,2011,7,14,21,3,0,2,1,261
1,0,0,1,11.48,14.395,56,7.0015,2011,2,6,9,6,1,1,1,45
3,0,1,2,27.88,31.82,83,26.0027,2011,9,8,13,3,0,2,2,126
4,0,0,2,14.76,17.425,62,8.9981,2011,11,13,4,6,1,1,1,6
2,0,1,1,9.84,12.88,70,7.0015,2011,4,6,6,2,0,0,1,56
1,0,1,2,16.4,20.455,71,19.0012,2012,1,13,0,4,0,1,2,42
1,0,1,1,24.6,31.06,40,6.0032,2012,3,14,21,2,0,2,0,288
4,1,0,1,12.3,15.91,45,6.0032,2011,11,11,23,4,0,1,1,73
2,0,1,2,20.5,24.24,72,12.998,2011,4,19,19,1,0,2,2,276
4,0,0,2,16.4,20.455,87,8.9981,2012,12,9,0,6,1,1,2,118
1,0,0,2,16.4,20.455,82,19.0012,2011,3,6,2,6,1,1,2,32
1,0,1,1,25.42,30.305,61,16.9979,2012,3,19,13,0,0,2,1,263
3,0,1,1,31.16,34.09,48,19.9995,2011,8,16,13,1,0,3,1,192
3,0,1,1,33.62,37.88,46,8.9981,2012,8,6,15,0,0,3,1,274
2,0,0,1,22.14,25.76,88,0.0,2011,5,15,20,6,1,2,2,191
4,0,0,2,15.58,19.695,94,6.0032,2012,12,8,8,5,1,1,2,111
1,0,0,2,6.56,8.335,74,11.0014,2011,1,8,6,5,1,0,2,2
2,0,0,2,26.24,31.06,27,23.9994,2012,4,14,16,5,1,2,0,582
1,1,0,2,8.2,9.85,47,15.0013,2011,1,17,0,0,0,0,1,17
1,0,1,1,5.74,6.82,46,12.998,2012,2,13,2,0,0,0,1,4
1,0,0,3,9.84,12.88,75,6.0032,2012,2,19,22,6,1,0,2,55
3,0,0,3,27.06,29.545,89,6.0032,2012,9,2,23,6,1,2,2,123
3,0,1,1,31.16,34.85,55,16.9979,2011,7,13,7,2,0,3,1,313
3,0,1,1,32.8,39.395,63,11.0014,2012,8,2,19,3,0,3,1,607
4,0,1,1,20.5,24.24,51,11.0014,2011,11,9,12,2,0,2,1,180
1,0,0,1,4.92,8.335,74,6.0032,2011,2,12,4,5,1,0,2,4
2,1,0,1,30.34,32.575,37,19.9995,2012,4,16,20,0,0,3,0,375
3,0,1,3,22.14,25.76,83,26.0027,2011,9,6,11,1,0,2,2,89
2,0,1,3,21.32,25.0,94,15.0013,2012,6,18,7,0,0,2,2,145
1,0,1,2,7.38,12.12,55,0.0,2011,1,14,23,4,0,0,1,27
4,0,1,2,22.14,25.76,60,19.0012,2011,11,15,14,1,0,2,1,147
2,0,1,1,37.72,42.425,35,15.0013,2011,6,8,17,2,0,3,0,506
2,0,1,1,22.14,25.76,49,12.998,2011,5,9,20,0,0,2,1,239
4,0,1,1,10.66,13.635,65,8.9981,2012,11,9,7,4,0,1,1,341
3,0,1,2,29.52,34.09,62,16.9979,2011,8,15,11,0,0,2,1,153
3,0,0,1,30.34,35.605,74,0.0,2012,9,2,18,6,1,3,2,500
3,1,0,2,27.06,31.06,74,8.9981,2011,9,5,6,0,0,2,2,11
1,0,0,1,17.22,21.21,35,15.0013,2011,3,19,20,5,1,1,0,108
2,0,1,2,17.22,21.21,82,12.998,2011,4,13,11,2,0,1,2,61
2,0,1,2,18.86,22.725,88,8.9981,2012,5,3,2,3,0,1,2,17
4,0,1,1,18.86,22.725,67,12.998,2011,10,6,2,3,0,1,1,10
2,0,1,2,27.06,31.06,54,30.0026,2012,6,13,11,2,0,2,1,246
4,0,1,1,12.3,13.635,52,22.0028,2011,12,1,9,3,0,1,1,224
2,0,1,2,22.14,25.76,45,15.0013,2012,5,7,21,0,0,2,1,247
1,0,0,3,9.02,11.365,100,8.9981,2011,2,5,16,5,1,0,2,71
1,0,1,1,7.38,9.09,29,12.998,2011,3,3,10,3,0,0,0,56
3,0,1,1,29.52,34.85,74,12.998,2012,8,6,23,0,0,2,2,113
1,0,0,2,18.86,22.725,88,19.9995,2011,1,1,23,5,1,1,2,39
1,0,1,1,9.84,14.395,23,0.0,2011,3,3,15,3,0,0,0,68
1,0,1,2,8.2,9.09,40,19.0012,2011,1,10,12,0,0,0,0,52
1,0,1,1,6.56,6.82,50,19.9995,2011,2,3,5,3,0,0,1,2
2,0,0,1,28.7,32.575,65,12.998,2011,6,11,19,5,1,2,1,264
3,0,1,1,29.52,34.09,70,12.998,2012,7,19,2,3,0,2,1,7
3,0,0,2,27.88,31.82,83,26.0027,2011,8,13,21,5,1,2,2,167
3,0,1,2,20.5,24.24,55,11.0014,2011,9,16,19,4,0,2,1,315
1,1,0,1,12.3,13.635,36,19.9995,2012,1,2,13,0,0,1,0,176
3,0,0,2,31.16,35.605,58,16.9979,2012,9,1,8,5,1,3,1,162
1,0,1,1,9.02,13.635,80,0.0,2011,2,7,9,0,0,0,2,118
3,0,1,2,28.7,33.335,79,8.9981,2011,8,3,15,2,0,2,2,118
2,0,1,1,16.4,20.455,37,32.9975,2012,4,10,22,1,0,1,0,127
2,0,0,3,21.32,25.0,100,7.0015,2011,5,15,5,6,1,2,2,14
2,0,1,1,25.42,31.06,38,19.9995,2011,5,9,18,0,0,2,0,524
1,0,1,1,4.92,7.575,42,7.0015,2011,2,10,23,3,0,0,1,34
1,0,1,1,4.1,5.305,54,12.998,2012,2,13,7,0,0,0,1,195
3,0,1,1,29.52,34.09,70,12.998,2012,8,3,0,4,0,2,1,71
4,0,1,1,13.94,16.665,46,8.9981,2012,11,6,13,1,0,1,1,278
4,0,1,1,18.04,21.97,35,19.0012,2012,12,5,17,2,0,1,0,605
3,0,1,2,31.16,36.365,66,7.0015,2012,8,7,19,1,0,3,1,610
1,0,1,1,9.84,12.88,38,7.0015,2011,1,5,19,2,0,0,0,132
3,0,1,1,28.7,32.575,70,12.998,2011,7,18,8,0,0,2,1,347
2,0,1,1,22.96,26.515,52,19.9995,2011,4,19,16,1,0,2,1,192
1,0,1,1,6.56,9.85,74,6.0032,2011,1,5,2,2,0,0,2,2
2,0,0,2,22.14,25.76,56,11.0014,2012,4,15,1,6,1,2,1,106
3,0,1,2,28.7,33.335,74,12.998,2011,8,4,21,3,0,2,2,211
1,0,1,1,11.48,13.635,52,15.0013,2011,3,4,11,4,0,1,1,89
2,0,1,2,27.88,31.82,65,11.0014,2012,6,12,1,1,0,2,1,16
2,0,1,1,16.4,20.455,43,8.9981,2012,4,3,0,1,0,1,1,33
2,0,1,1,26.24,31.06,29,8.9981,2011,5,10,18,1,0,2,0,550
1,0,1,1,12.3,15.15,39,8.9981,2012,3,6,13,1,0,1,0,164
1,0,0,1,9.02,13.635,80,0.0,2011,1,1,1,5,1,0,2,40
3,0,0,1,37.72,41.665,33,16.9979,2012,7,1,14,6,1,3,0,444
1,0,0,2,9.02,9.09,47,43.9989,2012,2,11,18,5,1,0,1,108
4,0,0,1,10.66,14.395,81,6.0032,2012,11,4,1,6,1,1,2,165
3,1,0,2,29.52,34.09,70,7.0015,2011,7,4,23,0,0,2,1,138
3,0,1,1,29.52,34.09,66,11.0014,2012,8,14,23,1,0,2,1,167
4,0,0,1,15.58,19.695,54,16.9979,2012,12,15,13,5,1,1,1,456
3,0,1,1,35.26,37.12,30,19.0012,2011,8,2,12,1,0,3,0,157
4,0,1,2,12.3,14.395,65,12.998,2012,11,15,7,3,0,1,1,410
3,0,0,1,30.34,34.09,55,19.0012,2011,9,10,13,5,1,3,1,370
1,0,1,1,8.2,9.85,40,15.0013,2011,1,10,18,0,0,0,0,155
1,0,1,1,13.12,16.665,57,6.0032,2011,2,17,8,3,0,1,1,285
3,0,1,1,27.06,31.06,74,19.0012,2011,8,18,8,3,0,2,2,420
4,0,1,1,27.06,31.06,57,7.0015,2012,10,4,19,3,0,2,1,534
2,0,0,2,22.14,25.76,94,12.998,2011,5,14,16,5,1,2,2,295
3,0,0,3,26.24,28.79,89,0.0,2012,9,1,21,5,1,2,2,104
1,0,1,1,0.82,2.275,41,12.998,2012,1,4,4,2,0,0,1,2
1,0,1,2,12.3,15.15,70,11.0014,2012,2,16,9,3,0,1,1,202
3,0,0,1,34.44,38.635,47,7.0015,2012,7,15,12,6,1,3,1,489
3,0,1,2,27.06,30.305,83,36.9974,2012,9,18,8,1,0,2,2,672
3,0,1,1,26.24,28.79,83,7.0015,2012,8,1,2,2,0,2,2,13
4,0,0,1,25.42,31.06,35,0.0,2011,10,8,12,5,1,2,0,446
3,0,0,1,30.34,33.335,51,19.9995,2011,9,11,15,6,1,3,1,404
3,0,1,2,28.7,33.335,79,15.0013,2012,8,6,6,0,0,2,2,141
1,0,1,1,9.02,9.09,32,39.0007,2011,2,8,17,1,0,0,0,176
4,0,0,2,14.76,17.425,62,8.9981,2012,12,15,23,5,1,1,1,119
4,0,1,1,11.48,14.395,75,7.0015,2012,12,19,9,2,0,1,2,317
1,0,1,1,6.56,11.365,59,0.0,2011,1,6,8,3,0,0,1,219
1,0,0,2,16.4,20.455,94,7.0015,2012,3,18,6,6,1,1,2,11
4,0,0,1,23.78,27.275,60,16.9979,2012,10,14,18,6,1,2,1,453
4,0,1,2,16.4,20.455,94,16.9979,2012,12,17,17,0,0,1,2,495
4,0,1,1,18.04,21.97,41,23.9994,2012,10,11,10,3,0,1,1,204
3,0,0,3,27.06,29.545,89,27.9993,2012,8,11,20,5,1,2,2,160
2,0,1,2,24.6,29.545,73,0.0,2011,5,2,22,0,0,2,2,125
2,0,0,1,24.6,31.06,38,12.998,2011,5,7,16,5,1,2,0,342
3,0,0,3,28.7,33.335,84,19.0012,2011,8,6,23,5,1,2,2,108
1,0,0,1,10.66,11.365,60,23.9994,2011,2,6,4,6,1,1,1,2
2,0,1,1,21.32,25.0,77,0.0,2012,6,7,8,3,0,2,2,681
3,0,1,1,27.88,31.82,47,19.0012,2011,7,14,9,3,0,2,1,224
4,0,1,1,13.12,17.425,87,0.0,2011,11,2,8,2,0,1,2,472
1,0,0,1,6.56,9.09,47,7.0015,2012,1,14,0,5,1,0,1,44
3,0,0,2,27.06,31.06,74,0.0,2012,8,19,9,6,1,2,2,270
1,0,0,1,3.28,4.545,53,12.998,2012,2,12,7,6,1,0,1,18
1,0,0,3,17.22,21.21,100,30.0026,2011,3,6,7,6,1,1,2,5
1,0,1,2,9.84,12.88,60,0.0,2012,3,5,10,0,0,0,1,86
3,1,0,2,27.88,31.82,79,7.0015,2011,9,5,1,0,0,2,2,54
1,0,1,3,16.4,20.455,0,11.0014,2011,3,10,10,3,0,1,0,17
3,0,1,1,29.52,34.09,66,6.0032,2012,8,14,22,1,0,2,1,189
3,0,0,2,27.06,29.545,89,7.0015,2012,8,11,19,5,1,2,2,275
3,0,0,2,27.06,29.545,89,11.0014,2011,8,13,12,5,1,2,2,421
3,0,1,2,22.14,25.76,94,22.0028,2011,9,6,22,1,0,2,2,84
1,0,1,1,4.92,7.575,54,7.0015,2012,1,19,3,3,0,0,1,4
4,0,1,2,22.96,26.515,73,19.9995,2012,10,15,6,0,0,2,2,147
1,0,1,1,18.04,21.97,72,6.0032,2012,3,15,7,3,0,1,2,381
4,0,1,1,9.84,14.395,75,0.0,2011,12,12,23,0,0,0,2,45
2,1,0,1,20.5,24.24,55,12.998,2011,4,15,10,4,0,2,1,122
3,0,0,1,27.06,30.305,83,12.998,2011,9,4,2,6,1,2,2,60
4,0,0,2,16.4,20.455,87,7.0015,2012,12,9,3,6,1,1,2,48
1,0,0,1,22.14,25.76,68,11.0014,2012,3,17,21,5,1,2,1,223
4,0,1,1,13.94,15.91,61,15.0013,2012,12,19,21,2,0,1,1,168
1,0,1,1,21.32,25.0,55,26.0027,2011,2,17,21,3,0,2,1,124
3,0,1,1,32.8,37.88,55,30.0026,2012,9,4,13,1,0,3,1,275
3,0,1,1,30.34,34.85,66,11.0014,2011,7,18,23,0,0,3,1,91
2,0,1,1,18.86,22.725,88,15.0013,2011,5,12,1,3,0,1,2,17
3,0,0,2,29.52,34.09,66,11.0014,2011,9,3,14,5,1,2,1,380
1,0,0,2,12.3,14.395,87,12.998,2011,3,5,3,5,1,1,2,2
2,0,0,1,24.6,31.06,56,8.9981,2012,5,13,9,6,1,2,1,222
1,0,1,2,17.22,21.21,71,11.0014,2012,1,12,19,3,0,1,2,330
2,0,1,2,22.96,26.515,49,11.0014,2011,4,18,13,0,0,2,1,169
4,0,0,1,18.86,22.725,88,6.0032,2011,10,9,0,6,1,1,2,129
1,0,1,1,15.58,19.695,32,23.9994,2012,3,9,20,4,0,1,0,159
4,0,1,1,18.86,22.725,63,12.998,2011,10,6,9,3,0,1,1,208
1,0,1,1,13.94,15.15,31,23.9994,2011,3,7,16,0,0,1,0,122
3,0,1,1,31.16,34.85,55,12.998,2011,7,12,7,1,0,3,1,330
3,0,0,1,24.6,28.03,83,8.9981,2011,9,11,5,6,1,2,2,39
1,0,0,1,5.74,8.335,54,7.0015,2012,1,14,3,5,1,0,1,20
3,0,1,1,36.9,40.15,33,16.9979,2011,8,1,12,0,0,3,0,168
3,0,1,2,27.06,29.545,94,6.0032,2011,8,4,2,3,0,2,2,7
2,0,1,1,21.32,25.0,36,30.0026,2011,5,5,11,3,0,2,0,148
4,0,1,2,13.94,18.18,93,0.0,2012,12,3,7,0,0,1,2,396
1,0,0,1,13.94,15.91,53,19.0012,2011,3,12,12,5,1,1,1,158
3,0,0,1,27.06,31.06,74,6.0032,2011,7,10,3,6,1,2,2,25
3,0,0,3,23.78,27.275,83,8.9981,2012,9,8,18,5,1,2,2,167
3,0,1,1,28.7,32.575,48,0.0,2011,8,11,22,3,0,2,1,157
1,0,0,2,14.76,16.665,46,22.0028,2011,1,2,18,6,1,1,1,53
1,0,1,1,23.78,27.275,56,7.0015,2012,3,13,21,1,0,2,1,244
4,0,0,1,12.3,15.91,81,6.0032,2012,11,10,1,5,1,1,2,76
3,0,0,1,32.8,36.365,46,19.0012,2012,8,11,15,5,1,3,1,562
3,0,1,1,32.8,34.85,27,0.0,2011,8,12,12,4,0,3,0,222
2,0,1,1,26.24,29.545,78,7.0015,2012,6,11,3,0,0,2,2,6
3,0,0,1,29.52,32.575,30,19.0012,2012,9,9,14,6,1,2,0,647
3,0,1,2,27.06,30.305,83,12.998,2012,7,9,10,0,0,2,2,175
4,0,0,1,14.76,17.425,43,15.0013,2012,11,4,18,6,1,1,1,237
2,0,0,2,30.34,34.09,58,11.0014,2011,6,11,17,5,1,3,1,337
4,0,1,3,19.68,23.485,100,27.9993,2011,12,7,6,2,0,1,2,18
4,0,1,1,14.76,17.425,53,11.0014,2011,12,19,23,0,0,1,1,60
3,1,0,1,27.88,31.82,85,0.0,2012,9,3,7,0,0,2,2,43
4,0,1,3,18.86,22.725,94,6.0032,2011,11,16,11,2,0,1,2,60
3,0,1,1,32.8,37.12,52,11.0014,2012,8,1,13,2,0,3,1,280
1,0,0,2,9.02,13.635,55,0.0,2011,2,13,7,6,1,0,1,3
4,0,1,2,18.86,22.725,94,7.0015,2011,11,15,23,1,0,1,2,80
2,0,0,2,25.42,30.305,61,11.0014,2012,5,13,22,6,1,2,1,131
2,0,1,1,37.72,43.94,40,16.9979,2011,6,8,14,2,0,3,0,155
